门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会长春门店,179907,32,男,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179907,32,男,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,171689,34,女,2018/12/22 19:14,1.37899E+11,摄像机5,西门进门
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,181095,41,女,2018/12/22 19:14,1.37899E+11,摄像机2,南门进门
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,179925,24,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,180937,39,女,2018/12/22 19:14,1.37899E+11,摄像机8,西门出门
唯品会长春门店,180937,39,女,2018/12/22 19:14,1.37899E+11,摄像机8,西门出门
唯品会长春门店,181100,30,女,2018/12/22 19:14,1.37899E+11,摄像机5,西门进门
唯品会长春门店,132095,37,男,2018/12/22 19:14,1.37899E+11,摄像机12,收银台
唯品会长春门店,180980,38,男,2018/12/22 19:13,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181097,46,男,2018/12/22 19:13,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181050,30,男,2018/12/22 19:13,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172932,43,女,2018/12/22 19:13,1.37899E+11,摄像机2,南门进门
唯品会长春门店,181095,41,女,2018/12/22 19:13,1.37899E+11,摄像机2,南门进门
唯品会长春门店,166487,27,女,2018/12/22 19:13,1.37899E+11,摄像机5,西门进门
唯品会长春门店,181094,26,女,2018/12/22 19:13,1.37899E+11,摄像机5,西门进门
唯品会长春门店,181088,27,女,2018/12/22 19:12,1.37899E+11,摄像机3,南门出门
唯品会长春门店,181088,27,女,2018/12/22 19:12,1.37899E+11,摄像机2,南门进门
唯品会长春门店,181086,23,女,2018/12/22 19:12,1.37899E+11,摄像机1,南门进门
唯品会长春门店,181080,23,女,2018/12/22 19:12,1.37899E+11,摄像机8,西门出门
唯品会长春门店,181085,26,女,2018/12/22 19:11,1.37899E+11,摄像机9,西门出门
唯品会长春门店,181084,39,男,2018/12/22 19:11,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181080,23,女,2018/12/22 19:11,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,181083,31,女,2018/12/22 19:11,1.37899E+11,摄像机2,南门进门
唯品会长春门店,181083,31,女,2018/12/22 19:11,1.37899E+11,摄像机2,南门进门
唯品会长春门店,177770,32,女,2018/12/22 19:11,1.37899E+11,摄像机4,南门出门
唯品会长春门店,181081,28,男,2018/12/22 19:11,1.37899E+11,摄像机12,收银台
唯品会长春门店,181081,28,男,2018/12/22 19:11,1.37899E+11,摄像机12,收银台
唯品会长春门店,181080,23,女,2018/12/22 19:11,1.37899E+11,摄像机12,收银台
唯品会长春门店,181060,36,女,2018/12/22 19:11,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,181060,36,女,2018/12/22 19:11,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,181060,36,女,2018/12/22 19:11,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,164948,20,女,2018/12/22 19:11,1.37899E+11,摄像机7,西门进门
唯品会长春门店,164948,20,女,2018/12/22 19:11,1.37899E+11,摄像机7,西门进门
唯品会长春门店,161473,24,女,2018/12/22 19:10,1.37899E+11,摄像机2,南门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165320,39,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,174398,46,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,174398,46,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,174398,46,男,2018/12/22 19:10,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181069,58,男,2018/12/22 19:09,1.37899E+11,摄像机5,西门进门
唯品会长春门店,181066,35,女,2018/12/22 19:09,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181066,35,女,2018/12/22 19:09,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181068,28,女,2018/12/22 19:09,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181066,35,女,2018/12/22 19:09,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181066,35,女,2018/12/22 19:09,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181068,28,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181066,35,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,180986,24,女,2018/12/22 19:09,1.37899E+11,摄像机4,南门出门
唯品会长春门店,180986,24,女,2018/12/22 19:09,1.37899E+11,摄像机4,南门出门
唯品会长春门店,181066,35,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,142667,33,男,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,148783,35,男,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,148783,35,男,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,144779,39,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181063,29,男,2018/12/22 19:09,1.37899E+11,摄像机1,南门进门
唯品会长春门店,180881,29,女,2018/12/22 19:09,1.37899E+11,摄像机3,南门出门
唯品会长春门店,142860,47,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,142860,47,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,142860,47,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,142896,52,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,144779,39,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,142661,44,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,144778,31,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181060,36,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181060,36,女,2018/12/22 19:09,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181031,27,女,2018/12/22 19:09,1.37899E+11,摄像机5,西门进门
唯品会长春门店,181031,27,女,2018/12/22 19:09,1.37899E+11,摄像机5,西门进门
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177770,32,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,181050,30,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181050,30,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181050,30,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181050,30,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181050,30,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181050,30,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,180731,25,女,2018/12/22 19:08,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机12,收银台
唯品会长春门店,179907,32,男,2018/12/22 19:08,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,180725,38,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,133487,26,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,154322,30,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177770,32,女,2018/12/22 19:08,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,181036,32,男,2018/12/22 19:07,1.37899E+11,摄像机8,西门出门
唯品会长春门店,177770,32,女,2018/12/22 19:07,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,180725,38,女,2018/12/22 19:07,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:07,1.37899E+11,摄像机12,收银台
唯品会长春门店,180725,38,女,2018/12/22 19:07,1.37899E+11,摄像机12,收银台
唯品会长春门店,181038,26,女,2018/12/22 19:07,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181038,26,女,2018/12/22 19:07,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181036,32,男,2018/12/22 19:07,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181036,32,男,2018/12/22 19:07,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181034,34,男,2018/12/22 19:06,1.37899E+11,摄像机2,南门进门
唯品会长春门店,132369,29,男,2018/12/22 19:06,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,157234,41,男,2018/12/22 19:06,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181027,29,女,2018/12/22 19:06,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,181027,29,女,2018/12/22 19:06,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,154322,30,女,2018/12/22 19:06,1.37899E+11,摄像机13,收银台
唯品会长春门店,132369,29,男,2018/12/22 19:06,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,177770,32,女,2018/12/22 19:06,1.37899E+11,摄像机14,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:06,1.37899E+11,摄像机14,收银台
唯品会长春门店,132369,29,男,2018/12/22 19:06,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181027,29,女,2018/12/22 19:06,1.37899E+11,摄像机2,南门进门
唯品会长春门店,181027,29,女,2018/12/22 19:06,1.37899E+11,摄像机2,南门进门
唯品会长春门店,181030,30,女,2018/12/22 19:05,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181030,30,女,2018/12/22 19:05,1.37899E+11,摄像机7,西门进门
唯品会长春门店,165854,45,女,2018/12/22 19:05,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181030,30,女,2018/12/22 19:05,1.37899E+11,摄像机6,西门进门
唯品会长春门店,177770,32,女,2018/12/22 19:05,1.37899E+11,摄像机12,收银台
唯品会长春门店,181031,27,女,2018/12/22 19:05,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177770,32,女,2018/12/22 19:05,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:05,1.37899E+11,摄像机12,收银台
唯品会长春门店,160588,27,女,2018/12/22 19:05,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,181030,30,女,2018/12/22 19:05,1.37899E+11,摄像机5,西门进门
唯品会长春门店,177770,32,女,2018/12/22 19:05,1.37899E+11,摄像机12,收银台
唯品会长春门店,180506,30,男,2018/12/22 19:05,1.37899E+11,摄像机13,收银台
唯品会长春门店,181030,30,女,2018/12/22 19:05,1.37899E+11,摄像机5,西门进门
唯品会长春门店,181030,30,女,2018/12/22 19:05,1.37899E+11,摄像机5,西门进门
唯品会长春门店,177770,32,女,2018/12/22 19:05,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:05,1.37899E+11,摄像机12,收银台
唯品会长春门店,180557,26,女,2018/12/22 19:05,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,180557,26,女,2018/12/22 19:05,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,142205,25,女,2018/12/22 19:05,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,180557,26,女,2018/12/22 19:05,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,180990,9,女,2018/12/22 19:05,1.37899E+11,摄像机5,西门进门
唯品会长春门店,180990,9,女,2018/12/22 19:05,1.37899E+11,摄像机5,西门进门
唯品会长春门店,181027,29,女,2018/12/22 19:05,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181027,29,女,2018/12/22 19:05,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181026,31,男,2018/12/22 19:05,1.37899E+11,摄像机5,西门进门
唯品会长春门店,180731,25,女,2018/12/22 19:04,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,180506,30,男,2018/12/22 19:04,1.37899E+11,摄像机12,收银台
唯品会长春门店,180506,30,男,2018/12/22 19:04,1.37899E+11,摄像机12,收银台
唯品会长春门店,180731,25,女,2018/12/22 19:04,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,180731,25,女,2018/12/22 19:04,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,181022,21,女,2018/12/22 19:04,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181025,29,女,2018/12/22 19:04,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181022,21,女,2018/12/22 19:04,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181022,21,女,2018/12/22 19:04,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181022,21,女,2018/12/22 19:04,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181022,21,女,2018/12/22 19:04,1.37899E+11,摄像机6,西门进门
唯品会长春门店,181022,21,女,2018/12/22 19:04,1.37899E+11,摄像机7,西门进门
唯品会长春门店,176150,25,男,2018/12/22 19:04,1.37899E+11,摄像机12,收银台
唯品会长春门店,132369,29,男,2018/12/22 19:04,1.37899E+11,摄像机12,收银台
唯品会长春门店,176150,25,男,2018/12/22 19:04,1.37899E+11,摄像机12,收银台
唯品会长春门店,176150,25,男,2018/12/22 19:04,1.37899E+11,摄像机12,收银台
唯品会长春门店,180883,26,男,2018/12/22 19:04,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,180883,26,男,2018/12/22 19:03,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,181019,32,男,2018/12/22 19:03,1.37899E+11,摄像机7,西门进门
唯品会长春门店,180883,26,男,2018/12/22 19:03,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,180883,26,男,2018/12/22 19:03,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,132095,37,男,2018/12/22 19:03,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:03,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:03,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:03,1.37899E+11,摄像机12,收银台
唯品会长春门店,177770,32,女,2018/12/22 19:03,1.37899E+11,摄像机12,收银台
唯品会长春门店,144326,34,男,2018/12/22 19:03,1.37899E+11,摄像机8,西门出门
唯品会长春门店,144326,34,男,2018/12/22 19:03,1.37899E+11,摄像机8,西门出门
唯品会长春门店,176150,25,男,2018/12/22 19:03,1.37899E+11,摄像机12,收银台
唯品会长春门店,181014,22,女,2018/12/22 19:03,1.37899E+11,摄像机3,南门出门
唯品会长春门店,132369,29,男,2018/12/22 19:03,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,156252,41,女,2018/12/22 19:03,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,155470,29,女,2018/12/22 19:02,1.37899E+11,摄像机1,南门进门
唯品会长春门店,181012,32,男,2018/12/22 19:02,1.37899E+11,摄像机1,南门进门
唯品会长春门店,176150,25,男,2018/12/22 19:02,1.37899E+11,摄像机12,收银台
唯品会长春门店,176150,25,男,2018/12/22 19:02,1.37899E+11,摄像机12,收银台
唯品会长春门店,181010,26,女,2018/12/22 19:02,1.37899E+11,摄像机2,南门进门
唯品会长春门店,176150,25,男,2018/12/22 19:02,1.37899E+11,摄像机12,收银台
唯品会长春门店,176150,25,男,2018/12/22 19:02,1.37899E+11,摄像机12,收银台
唯品会长春门店,176150,25,男,2018/12/22 19:02,1.37899E+11,摄像机12,收银台
